temp,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,moonphase,month,day,month_sin,month_cos,day_sin,day_cos,sunup_hours,conditions_clear,conditions_overcast,conditions_partiallycloudy,conditions_rain,conditions_snow
21.1,12.7,70.1,0.639,100,4.17,18.0,337.6,1008.7,39.6,10.2,0.53,5,19,0.8660254037844388,-0.4999999999999998,-0.4853019625310809,-0.8743466161445822,15.0,0,0,1,1,0
19.1,11.8,61.7,0.0,0,0.0,22.3,253.2,1005.9,23.8,10.0,0.57,5,20,0.8660254037844388,-0.4999999999999998,-0.651372482722222,-0.7587581226927911,15.0,0,0,1,0,0
18.5,10.1,61.0,1.449,100,8.33,32.4,259.7,1008.1,46.7,10.1,0.6,5,21,0.8660254037844388,-0.4999999999999998,-0.7907757369376986,-0.6121059825476628,15.0,0,0,1,1,0
19.3,7.2,53.6,0.0,0,0.0,16.8,254.7,1012.4,7.1,10.0,0.63,5,22,0.8660254037844388,-0.4999999999999998,-0.8978045395707417,-0.4403941515576342,15.0,1,0,0,0,0
17.7,9.4,58.3,0.0,0,0.0,22.7,259.5,1012.2,57.8,9.5,0.67,5,23,0.8660254037844388,-0.4999999999999998,-0.9680771188662043,-0.2506525322587204,15.0,0,0,1,0,0
19.3,7.6,52.5,0.559,100,4.17,21.6,19.7,1015.3,76.9,10.2,0.7,5,24,0.8660254037844388,-0.4999999999999998,-0.9987165071710528,-0.05064916883871266,15.0,0,0,1,1,0
21.2,9.0,54.4,0.0,0,0.0,15.2,44.6,1017.2,32.5,10.0,0.73,5,25,0.8660254037844388,-0.4999999999999998,-0.9884683243281114,0.15142777750457667,15.0,0,0,1,0,0
22.2,9.6,53.6,0.0,0,0.0,11.8,83.5,1018.2,15.2,10.0,0.75,5,26,0.8660254037844388,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,15.0,1,0,0,0,0
22.3,10.8,53.3,0.0,0,0.0,13.7,75.7,1018.4,21.4,10.0,0.8,5,27,0.8660254037844388,-0.4999999999999998,-0.848644257494751,0.5289640103269624,15.0,0,0,1,0,0
21.9,10.2,51.0,0.0,0,0.0,17.3,112.6,1017.0,10.8,10.0,0.83,5,28,0.8660254037844388,-0.4999999999999998,-0.7247927872291201,0.6889669190756865,15.0,1,0,0,0,0
19.4,11.1,54.8,0.0,0,0.0,16.6,120.2,1011.7,17.3,11.0,0.86,5,29,0.8660254037844388,-0.4999999999999998,-0.5712682150947924,0.8207634412072763,15.0,1,0,0,0,0
18.0,14.4,73.6,13.581,100,8.33,13.7,275.3,1010.9,72.3,10.2,0.9,5,30,0.8660254037844388,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,15.0,0,0,1,1,0
16.2,11.7,69.1,0.785,100,4.17,14.4,115.7,1014.9,82.9,11.5,0.93,5,31,0.8660254037844388,-0.4999999999999998,-0.20129852008866028,0.9795299412524945,15.0,0,0,1,1,0
17.6,13.2,82.7,1.765,100,12.5,10.8,39.2,1016.9,76.6,10.7,0.96,6,1,0.5000000000000003,-0.8660254037844385,0.0,1.0,15.0,0,0,1,1,0
19.2,11.3,70.7,14.842,100,8.33,21.6,2.6,1022.4,54.7,11.0,0.0,6,2,0.5000000000000003,-0.8660254037844385,0.20129852008866006,0.9795299412524945,15.0,0,0,1,1,0
22.1,8.4,54.8,0.0,0,0.0,14.4,4.0,1021.3,10.8,10.0,0.03,6,3,0.5000000000000003,-0.8660254037844385,0.39435585511331855,0.9189578116202306,15.0,1,0,0,0,0
23.9,10.3,52.1,0.0,0,0.0,17.5,47.8,1019.2,13.8,10.0,0.06,6,4,0.5000000000000003,-0.8660254037844385,0.5712682150947923,0.8207634412072763,15.0,1,0,0,0,0
24.6,11.2,50.0,0.0,0,0.0,7.2,13.1,1018.0,0.8,11.4,0.1,6,5,0.5000000000000003,-0.8660254037844385,0.7247927872291199,0.6889669190756866,15.0,1,0,0,0,0
25.3,11.6,50.3,0.0,0,0.0,10.8,121.8,1013.2,6.2,10.0,0.13,6,6,0.5000000000000003,-0.8660254037844385,0.8486442574947509,0.5289640103269625,15.0,1,0,0,0,0
23.0,13.2,51.6,0.0,0,0.0,15.1,338.5,1009.9,40.3,11.6,0.17,6,7,0.5000000000000003,-0.8660254037844385,0.9377521321470804,0.3473052528448203,15.0,0,0,1,0,0
23.1,14.5,60.1,0.015,100,4.17,21.6,93.8,1016.8,34.9,11.4,0.2,6,8,0.5000000000000003,-0.8660254037844385,0.9884683243281114,0.1514277775045767,15.0,0,0,1,1,0
22.9,11.9,51.7,1.847,100,4.17,22.3,69.2,1020.5,15.4,12.1,0.25,6,9,0.5000000000000003,-0.8660254037844385,0.9987165071710528,-0.05064916883871264,15.0,0,0,0,1,0
22.0,13.6,59.8,0.0,0,0.0,25.2,99.0,1020.5,16.2,11.2,0.27,6,10,0.5000000000000003,-0.8660254037844385,0.9680771188662043,-0.2506525322587204,15.0,1,0,0,0,0
22.5,9.2,47.6,0.0,0,0.0,14.4,101.4,1022.5,1.1,12.4,0.31,6,11,0.5000000000000003,-0.8660254037844385,0.8978045395707416,-0.4403941515576344,15.0,1,0,0,0,0
25.5,7.6,41.9,0.0,0,0.0,14.4,175.0,1024.5,0.0,11.4,0.34,6,12,0.5000000000000003,-0.8660254037844385,0.7907757369376985,-0.6121059825476628,15.0,1,0,0,0,0
27.0,12.6,48.7,0.0,0,0.0,14.4,120.4,1023.4,5.7,10.1,0.38,6,13,0.5000000000000003,-0.8660254037844385,0.6513724827222223,-0.758758122692791,16.0,1,0,0,0,0
27.1,15.7,54.2,0.0,0,0.0,15.1,78.9,1020.9,3.3,11.4,0.41,6,14,0.5000000000000003,-0.8660254037844385,0.48530196253108104,-0.8743466161445821,16.0,1,0,0,0,0
24.9,16.4,56.2,0.0,0,0.0,17.3,318.9,1014.8,38.0,10.7,0.45,6,15,0.5000000000000003,-0.8660254037844385,0.299363122973358,-0.9541392564000488,16.0,0,0,1,0,0
14.1,14.7,57.8,0.24,100,4.17,25.2,244.5,1010.7,56.1,10.1,0.48,6,16,0.5000000000000003,-0.8660254037844385,0.10116832198743228,-0.9948693233918952,16.0,0,0,1,1,0
15.1,11.0,83.0,7.137,100,20.83,27.6,81.6,1018.5,88.4,10.4,0.5,6,17,0.5000000000000003,-0.8660254037844385,-0.10116832198743203,-0.9948693233918952,16.0,0,0,1,1,0
15.5,6.8,63.2,2.061,100,8.33,18.0,327.8,1023.5,34.5,10.4,0.55,6,18,0.5000000000000003,-0.8660254037844385,-0.2993631229733578,-0.9541392564000489,16.0,0,0,1,1,0
18.2,3.2,51.5,0.0,0,0.0,28.8,14.2,1024.0,28.5,11.1,0.58,6,19,0.5000000000000003,-0.8660254037844385,-0.4853019625310809,-0.8743466161445822,16.0,0,0,1,0,0
23.8,5.7,45.5,0.0,0,0.0,24.1,131.7,1021.2,49.5,12.4,0.62,6,20,0.5000000000000003,-0.8660254037844385,-0.651372482722222,-0.7587581226927911,16.0,0,0,1,0,0
26.1,8.8,41.8,0.0,0,0.0,27.4,266.9,1014.0,19.7,12.2,0.65,6,21,0.5000000000000003,-0.8660254037844385,-0.7907757369376986,-0.6121059825476628,16.0,1,0,0,0,0
26.8,13.5,50.6,0.0,0,0.0,21.6,273.4,1013.8,30.3,11.6,0.68,6,22,0.5000000000000003,-0.8660254037844385,-0.8978045395707417,-0.4403941515576342,16.0,0,0,1,0,0
25.0,15.2,52.1,0.559,100,4.17,10.8,92.2,1013.9,37.9,10.8,0.72,6,23,0.5000000000000003,-0.8660254037844385,-0.9680771188662043,-0.2506525322587204,16.0,0,0,1,1,0
26.0,16.8,64.4,4.441,100,4.17,28.8,40.1,1011.7,47.2,9.8,0.75,6,24,0.5000000000000003,-0.8660254037844385,-0.9987165071710528,-0.05064916883871266,16.0,0,0,1,1,0
22.6,17.1,63.5,1.852,100,8.33,10.8,211.2,1008.7,42.2,10.0,0.75,6,25,0.5000000000000003,-0.8660254037844385,-0.9884683243281114,0.15142777750457667,16.0,0,0,1,1,0
18.0,17.6,75.5,0.639,100,4.17,22.3,70.0,1009.0,68.8,10.3,0.82,6,26,0.5000000000000003,-0.8660254037844385,-0.9377521321470804,0.3473052528448203,16.0,0,0,1,1,0
19.1,14.9,83.4,2.259,100,16.67,23.6,321.1,1014.0,93.1,10.9,0.85,6,27,0.5000000000000003,-0.8660254037844385,-0.848644257494751,0.5289640103269624,16.0,0,1,0,1,0
19.9,8.5,58.7,0.0,0,0.0,15.1,260.6,1015.1,36.9,10.0,0.88,6,28,0.5000000000000003,-0.8660254037844385,-0.7247927872291201,0.6889669190756865,16.0,0,0,1,0,0
16.8,9.2,53.3,0.0,0,0.0,21.6,72.1,1013.8,42.5,10.1,0.92,6,29,0.5000000000000003,-0.8660254037844385,-0.5712682150947924,0.8207634412072763,16.0,0,0,1,0,0
20.0,13.3,81.2,0.884,100,16.67,15.3,90.6,1015.7,90.0,10.2,0.95,6,30,0.5000000000000003,-0.8660254037844385,-0.3943558551133187,0.9189578116202306,15.0,0,0,1,1,0
25.0,11.4,65.4,0.0,0,0.0,14.4,260.2,1016.1,15.9,8.9,0.0,7,1,1.2246467991473532e-16,-1.0,0.0,1.0,15.0,1,0,0,0,0
28.0,11.3,49.1,0.0,0,0.0,13.7,239.5,1015.9,7.4,10.3,0.02,7,2,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,15.0,1,0,0,0,0
30.2,13.3,43.2,0.0,0,0.0,14.4,211.0,1012.6,0.0,10.7,0.05,7,3,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,15.0,1,0,0,0,0
31.9,14.7,44.0,0.0,0,0.0,21.6,259.9,1009.5,0.0,11.7,0.09,7,4,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,15.0,1,0,0,0,0
29.2,13.3,39.2,30.788,100,4.17,27.4,262.5,1007.9,0.0,10.7,0.12,7,5,1.2246467991473532e-16,-1.0,0.7247927872291199,0.6889669190756866,15.0,0,0,0,1,0
26.5,12.5,38.7,0.0,0,0.0,17.3,300.5,1011.4,20.8,11.4,0.15,7,6,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269625,15.0,0,0,1,0,0
26.8,10.0,37.6,0.0,0,0.0,13.7,337.4,1012.5,7.1,11.7,0.19,7,7,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203,15.0,1,0,0,0,0
27.0,13.4,48.7,0.0,0,0.0,14.4,71.0,1005.5,16.4,12.0,0.25,7,8,1.2246467991473532e-16,-1.0,0.9884683243281114,0.1514277775045767,15.0,1,0,0,0,0
21.8,13.8,49.2,0.0,0,0.0,32.4,269.1,998.6,30.2,13.1,0.26,7,9,1.2246467991473532e-16,-1.0,0.9987165071710528,-0.05064916883871264,15.0,0,0,1,0,0
25.0,9.1,46.0,0.0,0,0.0,31.9,262.6,1005.8,32.7,12.9,0.29,7,10,1.2246467991473532e-16,-1.0,0.9680771188662043,-0.2506525322587204,15.0,0,0,1,0,0
25.2,10.3,43.6,0.0,0,0.0,21.6,121.6,1007.9,3.6,11.9,0.32,7,11,1.2246467991473532e-16,-1.0,0.8978045395707416,-0.4403941515576344,15.0,1,0,0,0,0
20.2,16.1,62.3,7.189,100,4.17,31.7,26.4,1006.5,34.6,12.4,0.36,7,12,1.2246467991473532e-16,-1.0,0.7907757369376985,-0.6121059825476628,15.0,0,0,1,1,0
20.1,16.4,78.8,12.062,100,8.33,37.8,277.9,1001.2,65.4,11.0,0.39,7,13,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,15.0,0,0,1,1,0
21.4,9.9,55.8,0.0,0,0.0,34.4,263.3,1004.1,46.2,11.4,0.43,7,14,1.2246467991473532e-16,-1.0,0.48530196253108104,-0.8743466161445821,15.0,0,0,1,0,0
21.7,8.8,48.3,0.0,0,0.0,18.0,81.4,1005.6,30.1,11.9,0.46,7,15,1.2246467991473532e-16,-1.0,0.299363122973358,-0.9541392564000488,15.0,0,0,1,0,0
21.5,14.2,65.9,1.019,100,16.67,21.6,256.4,1005.7,87.2,10.7,0.5,7,16,1.2246467991473532e-16,-1.0,0.10116832198743228,-0.9948693233918952,15.0,0,0,1,1,0
21.9,10.3,51.3,0.001,100,4.17,36.0,264.0,1011.2,36.3,11.8,0.53,7,17,1.2246467991473532e-16,-1.0,-0.10116832198743203,-0.9948693233918952,15.0,0,0,1,1,0
17.8,9.2,46.5,0.0,0,0.0,23.8,283.3,1012.5,21.8,12.4,0.56,7,18,1.2246467991473532e-16,-1.0,-0.2993631229733578,-0.9541392564000489,15.0,0,0,1,0,0
19.2,13.2,75.2,7.668,100,8.33,20.9,356.7,1012.4,60.7,11.3,0.6,7,19,1.2246467991473532e-16,-1.0,-0.4853019625310809,-0.8743466161445822,15.0,0,0,1,1,0
20.8,13.6,73.5,0.08,100,4.17,14.4,353.3,1012.4,84.2,10.2,0.63,7,20,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,15.0,0,0,1,1,0
21.1,14.2,68.5,0.001,100,4.17,28.8,26.9,1014.9,65.5,10.1,0.67,7,21,1.2246467991473532e-16,-1.0,-0.7907757369376986,-0.6121059825476628,15.0,0,0,1,1,0
23.1,13.8,64.8,0.559,100,4.17,15.8,342.9,1015.9,63.4,10.2,0.7,7,22,1.2246467991473532e-16,-1.0,-0.8978045395707417,-0.4403941515576342,15.0,0,0,1,1,0
24.9,12.4,56.3,0.0,0,0.0,18.0,276.6,1014.6,8.2,10.0,0.73,7,23,1.2246467991473532e-16,-1.0,-0.9680771188662043,-0.2506525322587204,15.0,1,0,0,0,0
28.8,13.1,53.1,0.0,0,0.0,20.9,262.7,1013.3,13.9,10.0,0.75,7,24,1.2246467991473532e-16,-1.0,-0.9987165071710528,-0.05064916883871266,15.0,1,0,0,0,0
31.0,15.1,49.7,0.0,0,0.0,10.8,232.1,1011.5,7.2,10.0,0.8,7,25,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.15142777750457667,15.0,1,0,0,0,0
28.7,14.0,40.0,0.0,0,0.0,18.0,263.2,1008.8,20.5,10.0,0.84,7,26,1.2246467991473532e-16,-1.0,-0.9377521321470804,0.3473052528448203,15.0,0,0,1,0,0
25.7,13.8,44.3,0.0,0,0.0,33.1,291.8,1008.6,2.7,10.0,0.87,7,27,1.2246467991473532e-16,-1.0,-0.848644257494751,0.5289640103269624,15.0,1,0,0,0,0
26.8,13.1,49.9,0.0,0,0.0,17.3,90.7,1011.4,3.4,10.0,0.91,7,28,1.2246467991473532e-16,-1.0,-0.7247927872291201,0.6889669190756865,15.0,1,0,0,0,0
22.9,16.0,54.9,0.0,0,0.0,25.9,263.7,1007.5,34.3,10.0,0.94,7,29,1.2246467991473532e-16,-1.0,-0.5712682150947924,0.8207634412072763,15.0,0,0,1,0,0
19.8,14.4,59.5,0.307,100,8.33,20.4,218.5,1012.7,84.8,10.4,0.98,7,30,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,15.0,0,0,1,1,0
20.7,15.8,79.6,5.708,100,20.83,25.9,295.3,1016.5,82.7,10.6,0.0,7,31,1.2246467991473532e-16,-1.0,-0.20129852008866028,0.9795299412524945,15.0,0,0,1,1,0
21.0,13.5,66.9,0.688,100,16.67,15.1,281.8,1018.4,74.7,10.1,0.04,8,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,15.0,0,0,1,1,0
22.8,10.9,58.3,0.0,0,0.0,11.5,294.7,1020.3,25.1,10.0,0.08,8,2,-0.4999999999999998,-0.8660254037844388,0.20129852008866006,0.9795299412524945,15.0,0,0,1,0,0
24.6,11.0,51.6,0.0,0,0.0,13.7,6.8,1020.1,0.0,10.0,0.11,8,3,-0.4999999999999998,-0.8660254037844388,0.39435585511331855,0.9189578116202306,15.0,1,0,0,0,0
24.7,11.6,51.2,0.0,0,0.0,13.0,90.3,1018.4,0.0,10.0,0.14,8,4,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763,15.0,1,0,0,0,0
25.8,10.3,46.6,0.0,0,0.0,17.3,78.9,1017.2,0.0,10.0,0.17,8,5,-0.4999999999999998,-0.8660254037844388,0.7247927872291199,0.6889669190756866,14.0,1,0,0,0,0
26.6,12.8,49.4,0.0,0,0.0,20.2,106.9,1016.4,4.8,10.0,0.21,8,6,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269625,14.0,1,0,0,0,0
25.6,12.2,45.3,0.0,0,0.0,18.7,92.5,1013.7,6.3,10.0,0.25,8,7,-0.4999999999999998,-0.8660254037844388,0.9377521321470804,0.3473052528448203,14.0,1,0,0,0,0
23.0,16.8,61.5,0.0,0,0.0,20.8,69.2,1012.5,29.4,10.2,0.27,8,8,-0.4999999999999998,-0.8660254037844388,0.9884683243281114,0.1514277775045767,14.0,0,0,1,0,0
24.4,14.9,62.6,0.0,0,0.0,13.7,101.1,1017.6,44.9,10.0,0.31,8,9,-0.4999999999999998,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,14.0,0,0,1,0,0
25.1,12.3,49.1,0.0,0,0.0,14.4,64.2,1018.4,28.1,10.8,0.34,8,10,-0.4999999999999998,-0.8660254037844388,0.9680771188662043,-0.2506525322587204,14.0,0,0,1,0,0
24.3,11.2,46.2,0.0,0,0.0,14.4,73.7,1016.4,5.5,10.4,0.37,8,11,-0.4999999999999998,-0.8660254037844388,0.8978045395707416,-0.4403941515576344,14.0,1,0,0,0,0
25.6,10.9,47.4,0.0,0,0.0,18.0,85.3,1015.1,16.9,10.3,0.41,8,12,-0.4999999999999998,-0.8660254037844388,0.7907757369376985,-0.6121059825476628,14.0,1,0,0,0,0
26.1,12.1,47.1,0.0,0,0.0,10.2,17.2,1017.0,9.7,10.0,0.44,8,13,-0.4999999999999998,-0.8660254037844388,0.6513724827222223,-0.758758122692791,14.0,1,0,0,0,0
27.1,14.5,53.3,0.0,0,0.0,17.3,47.8,1017.6,11.7,10.0,0.47,8,14,-0.4999999999999998,-0.8660254037844388,0.48530196253108104,-0.8743466161445821,14.0,1,0,0,0,0
25.3,15.7,51.5,0.0,0,0.0,21.6,66.6,1017.8,12.4,10.3,0.5,8,15,-0.4999999999999998,-0.8660254037844388,0.299363122973358,-0.9541392564000488,14.0,1,0,0,0,0
25.2,16.0,58.7,0.0,0,0.0,10.8,55.9,1016.7,30.4,10.1,0.54,8,16,-0.4999999999999998,-0.8660254037844388,0.10116832198743228,-0.9948693233918952,14.0,0,0,1,0,0
26.4,14.5,59.8,0.0,0,0.0,26.2,32.7,1014.9,13.6,9.7,0.58,8,17,-0.4999999999999998,-0.8660254037844388,-0.10116832198743203,-0.9948693233918952,14.0,1,0,0,0,0
27.4,13.9,50.2,0.0,0,0.0,10.7,65.1,1016.0,4.6,10.6,0.61,8,18,-0.4999999999999998,-0.8660254037844388,-0.2993631229733578,-0.9541392564000489,14.0,1,0,0,0,0
28.4,13.2,46.0,0.0,0,0.0,10.1,101.0,1019.4,10.8,11.1,0.65,8,19,-0.4999999999999998,-0.8660254037844388,-0.4853019625310809,-0.8743466161445822,14.0,1,0,0,0,0
28.3,13.4,45.1,0.0,0,0.0,7.2,104.2,1017.8,7.9,11.2,0.68,8,20,-0.4999999999999998,-0.8660254037844388,-0.651372482722222,-0.7587581226927911,14.0,1,0,0,0,0
27.4,12.7,44.0,0.0,0,0.0,10.4,83.4,1016.2,0.0,12.2,0.72,8,21,-0.4999999999999998,-0.8660254037844388,-0.7907757369376986,-0.6121059825476628,14.0,1,0,0,0,0
28.0,11.6,44.1,0.0,0,0.0,7.2,105.9,1015.6,0.0,11.2,0.75,8,22,-0.4999999999999998,-0.8660254037844388,-0.8978045395707417,-0.4403941515576342,14.0,1,0,0,0,0
23.5,13.6,44.5,0.0,0,0.0,21.6,69.7,1015.3,3.0,12.7,0.79,8,23,-0.4999999999999998,-0.8660254037844388,-0.9680771188662043,-0.2506525322587204,14.0,1,0,0,0,0
22.0,15.5,62.2,1.0,100,4.17,40.1,70.3,1016.5,54.2,12.3,0.82,8,24,-0.4999999999999998,-0.8660254037844388,-0.9987165071710528,-0.05064916883871266,14.0,0,0,1,1,0
17.2,11.6,58.9,0.0,0,0.0,14.4,291.0,1013.9,38.3,11.0,0.86,8,25,-0.4999999999999998,-0.8660254037844388,-0.9884683243281114,0.15142777750457667,14.0,0,0,1,0,0
17.1,11.9,72.4,4.514,100,20.83,21.6,65.9,1011.9,84.1,11.3,0.89,8,26,-0.4999999999999998,-0.8660254037844388,-0.9377521321470804,0.3473052528448203,14.0,0,0,1,1,0
19.2,11.1,70.9,0.4,100,8.33,18.0,304.7,1013.9,82.9,10.4,0.93,8,27,-0.4999999999999998,-0.8660254037844388,-0.848644257494751,0.5289640103269624,13.0,0,0,1,1,0
19.9,11.0,62.0,0.0,0,0.0,15.1,31.0,1017.9,79.1,11.6,0.96,8,28,-0.4999999999999998,-0.8660254037844388,-0.7247927872291201,0.6889669190756865,13.0,0,0,1,0,0
19.9,11.1,60.2,0.0,0,0.0,8.6,7.6,1018.2,63.6,10.0,0.0,8,29,-0.4999999999999998,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,13.0,0,0,1,0,0
21.0,11.3,63.1,0.137,100,4.17,7.2,347.7,1015.8,52.7,9.9,0.03,8,30,-0.4999999999999998,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,13.0,0,0,1,1,0
22.3,10.8,56.7,0.0,0,0.0,10.8,12.8,1013.5,37.7,9.6,0.06,8,31,-0.4999999999999998,-0.8660254037844388,-0.20129852008866028,0.9795299412524945,13.0,0,0,1,0,0
21.7,12.4,56.6,0.043,100,4.17,23.8,257.5,1006.8,44.1,10.0,0.1,9,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,13.0,0,0,1,1,0
22.2,12.5,59.0,0.0,0,0.0,18.7,265.4,1005.0,29.3,10.0,0.13,9,2,-0.8660254037844384,-0.5000000000000004,0.20129852008866006,0.9795299412524945,13.0,0,0,1,0,0
21.9,11.9,57.1,0.0,0,0.0,14.4,284.2,1006.7,12.7,9.9,0.16,9,3,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306,13.0,1,0,0,0,0
17.1,14.6,66.5,0.0,0,0.0,14.4,261.0,1009.8,66.2,10.0,0.19,9,4,-0.8660254037844384,-0.5000000000000004,0.5712682150947923,0.8207634412072763,13.0,0,0,1,0,0
13.2,14.5,86.2,12.063,100,25.0,20.7,37.2,1010.2,91.2,9.0,0.25,9,5,-0.8660254037844384,-0.5000000000000004,0.7247927872291199,0.6889669190756866,13.0,0,1,0,1,0
15.1,13.1,99.3,19.433,100,33.33,22.3,281.7,1008.4,100.0,7.6,0.26,9,6,-0.8660254037844384,-0.5000000000000004,0.8486442574947509,0.5289640103269625,13.0,0,1,0,1,0
15.3,9.8,75.4,2.899,100,8.33,11.0,245.3,1009.5,55.1,10.0,0.29,9,7,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203,13.0,0,0,1,1,0
17.0,8.7,70.6,0.0,0,0.0,14.4,161.8,1017.6,9.8,10.0,0.32,9,8,-0.8660254037844384,-0.5000000000000004,0.9884683243281114,0.1514277775045767,13.0,1,0,0,0,0
17.8,9.1,64.5,0.0,0,0.0,14.1,36.4,1026.5,2.9,11.4,0.36,9,9,-0.8660254037844384,-0.5000000000000004,0.9987165071710528,-0.05064916883871264,13.0,1,0,0,0,0
17.9,10.7,68.8,0.0,0,0.0,10.8,87.6,1024.5,25.5,10.3,0.39,9,10,-0.8660254037844384,-0.5000000000000004,0.9680771188662043,-0.2506525322587204,13.0,0,0,1,0,0
19.9,12.8,75.6,0.0,0,0.0,8.0,52.0,1015.9,53.8,9.8,0.42,9,11,-0.8660254037844384,-0.5000000000000004,0.8978045395707416,-0.4403941515576344,13.0,0,0,1,0,0
20.1,13.7,71.4,0.0,0,0.0,20.4,36.8,1012.8,50.5,10.2,0.45,9,12,-0.8660254037844384,-0.5000000000000004,0.7907757369376985,-0.6121059825476628,13.0,0,0,1,0,0
20.9,14.4,73.3,0.0,0,0.0,11.5,72.7,1015.9,8.6,9.6,0.5,9,13,-0.8660254037844384,-0.5000000000000004,0.6513724827222223,-0.758758122692791,13.0,1,0,0,0,0
20.2,13.5,68.7,0.0,0,0.0,10.8,285.7,1014.2,6.3,9.0,0.52,9,14,-0.8660254037844384,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,13.0,1,0,0,0,0
14.4,14.2,70.4,0.0,0,0.0,35.5,84.3,1012.9,50.9,9.9,0.56,9,15,-0.8660254037844384,-0.5000000000000004,0.299363122973358,-0.9541392564000488,13.0,0,0,1,0,0
16.5,10.0,76.1,4.441,100,12.5,40.7,89.1,1018.8,89.6,10.2,0.59,9,16,-0.8660254037844384,-0.5000000000000004,0.10116832198743228,-0.9948693233918952,12.0,0,0,1,1,0
18.7,13.5,83.7,0.0,0,0.0,11.5,301.2,1012.5,40.6,10.0,0.63,9,17,-0.8660254037844384,-0.5000000000000004,-0.10116832198743203,-0.9948693233918952,12.0,0,0,1,0,0
19.3,15.7,84.9,6.114,100,16.67,21.4,252.5,1011.1,63.9,9.3,0.66,9,18,-0.8660254037844384,-0.5000000000000004,-0.2993631229733578,-0.9541392564000489,12.0,0,0,1,1,0
18.7,16.2,83.8,0.24,100,12.5,14.4,272.5,1011.6,71.5,9.3,0.7,9,19,-0.8660254037844384,-0.5000000000000004,-0.4853019625310809,-0.8743466161445822,12.0,0,0,1,1,0
18.7,15.1,81.6,0.001,100,4.17,21.0,231.0,1013.8,21.9,9.8,0.73,9,20,-0.8660254037844384,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,12.0,0,0,1,1,0
13.3,14.0,76.6,0.0,0,0.0,28.5,71.8,1012.9,35.7,10.7,0.75,9,21,-0.8660254037844384,-0.5000000000000004,-0.7907757369376986,-0.6121059825476628,12.0,0,0,1,0,0
11.3,9.6,78.7,0.16,100,4.17,33.0,62.4,1017.6,100.0,10.0,0.81,9,22,-0.8660254037844384,-0.5000000000000004,-0.8978045395707417,-0.4403941515576342,12.0,0,1,0,1,0
10.2,9.7,90.6,18.908,100,25.0,28.1,56.7,1022.7,98.8,10.4,0.84,9,23,-0.8660254037844384,-0.5000000000000004,-0.9680771188662043,-0.2506525322587204,12.0,0,1,0,1,0
10.5,7.0,80.0,0.046,100,8.33,23.0,53.0,1025.5,99.7,10.4,0.88,9,24,-0.8660254037844384,-0.5000000000000004,-0.9987165071710528,-0.05064916883871266,12.0,0,1,0,1,0
11.1,5.0,72.6,0.0,0,0.0,37.2,330.7,1025.3,48.7,10.7,0.91,9,25,-0.8660254037844384,-0.5000000000000004,-0.9884683243281114,0.15142777750457667,12.0,0,0,1,0,0
12.2,6.5,76.7,0.0,0,0.0,7.0,341.9,1025.0,60.6,9.9,0.95,9,26,-0.8660254037844384,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,12.0,0,0,1,0,0
11.8,5.5,66.5,0.0,0,0.0,10.8,21.5,1025.3,47.1,10.3,0.0,9,27,-0.8660254037844384,-0.5000000000000004,-0.848644257494751,0.5289640103269624,12.0,0,0,1,0,0
11.9,6.3,73.0,0.0,0,0.0,3.6,46.6,1022.9,23.6,10.0,0.02,9,28,-0.8660254037844384,-0.5000000000000004,-0.7247927872291201,0.6889669190756865,12.0,0,0,1,0,0
12.5,7.1,75.8,0.0,0,0.0,14.4,76.1,1020.2,17.4,9.5,0.05,9,29,-0.8660254037844384,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,12.0,1,0,0,0,0
12.6,8.2,78.7,0.0,0,0.0,18.0,71.9,1021.9,37.6,10.1,0.08,9,30,-0.8660254037844384,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,12.0,0,0,1,0,0
